crop_name_x,country_code,adm_id,harvest_year,yield,harvest_area,production,latitude,longitude,prec_sum,tmin_mean,tmax_mean,tavg_mean,rad_mean,et0_mean,vpd_mean,cwb_mean,ndvi_mean,ndvi_max,fpar_mean,fpar_max,crop_name_y,awc,bulk_density,drainage_class
winter_wheat,HR,HR04,2011,5.254,145221.0,763009.0,45.59459,17.99166,487.392,7.148594520547945,16.857602739726026,11.83263287671233,13914752.440410959,2.5300000000000002,11.869254794520549,-1.1946794520547945,0.5005333333333334,0.727,40.589305555555555,66.363,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2012,5.368,183680.0,986045.0,45.59459,17.99166,656.528,7.390898907103825,17.51419398907104,12.409491803278687,13978770.06215847,2.660431693989071,13.095202185792349,-0.866639344262295,0.5010222222222223,0.724,40.682611111111115,68.492,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2013,4.905,200926.0,985541.0,45.59459,17.99166,822.628,7.618953424657534,16.671405479452055,12.064416438356163,13084683.217808219,2.3886219178082193,10.890356164383562,-0.13484657534246575,0.5524565217391304,0.696,46.75627777777778,65.011,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2014,4.171,152118.0,634423.0,45.59459,17.99166,1040.5,8.526424657534246,17.213312328767124,12.744734246575344,12807428.359931506,2.280882191780822,9.667838356164383,0.5698027397260275,0.5616888888888889,0.716,47.41333333333333,68.832,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2015,5.394,137248.0,740314.0,45.59459,17.99166,766.245,7.848947945205479,17.294632876712328,12.469915068493151,13349783.852054795,2.4884575342465753,11.507589041095892,-0.38915616438356165,0.5355333333333333,0.689,43.22555555555556,63.194,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2016,5.751,164704.0,947192.0,45.59459,17.99166,828.579,7.455275956284153,16.76446994535519,12.009065573770492,13047675.420765027,2.369379781420765,10.441784153005464,-0.10550273224043714,0.5580444444444445,0.726,46.40222222222222,69.959,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2017,5.905,113946.0,672858.0,45.59459,17.99166,763.39,7.177564383561644,17.37022191780822,12.19160273972603,13975239.975,2.633060273972603,12.428104109589041,-0.5415808219178082,0.53375,0.672,43.823277777777776,63.695,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2018,5.462,133972.0,731767.0,45.59459,17.99166,806.5889999999999,8.369690410958905,17.604578082191782,12.818339726027398,13430123.922260273,2.49453698630137,11.509556164383563,-0.2847041095890411,0.543711111111111,0.736,46.97530555555555,70.703,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2019,5.599,139294.0,779871.0,45.59459,17.99166,779.606,8.198575342465753,18.002068493150684,13.000558904109589,13480122.433561644,2.5223753424657533,11.853438356164384,-0.38646849315068493,0.553,0.725,47.26372222222223,69.128,wheat,15.037,1.488,2
winter_wheat,HR,HR04,2020,5.902,142207.0,839285.0,45.59459,17.99166,697.999,7.813773224043715,17.445937158469945,12.496715846994535,13653091.344945354,2.561516393442623,11.618445355191255,-0.654415300546448,0.5688260869565217,0.716,48.28788888888889,69.905,wheat,15.037,1.488,2
winter_wheat,HU,HU110,2002,2.993,10512.0,31467.0,47.5131,19.16772,668.494,7.192838356164383,15.959539726027398,11.49386301369863,12811359.694520548,2.523391780821918,10.648175342465754,-0.6919013698630138,0.4535,0.611,34.68911111111111,53.009,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2003,1.6,10254.0,16409.0,47.5131,19.16772,460.325,5.973016438356164,15.764249315068493,10.772923287671233,13757501.994863013,2.6449287671232877,11.924353424657534,-1.3837643835616438,0.4255675675675676,0.55,28.978305555555558,47.257,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2004,4.822,8307.0,40055.0,47.5131,19.16772,678.521,6.432024590163935,14.770904371584699,10.456303278688525,12519951.93169399,2.330997267759563,9.463822404371586,-0.4771147540983606,0.45158536585365855,0.636,33.81194444444444,57.607,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2005,4.051,8644.0,35021.0,47.5131,19.16772,772.998,6.250024657534246,14.994605479452055,10.400542465753425,12784855.694178082,2.3637287671232876,9.852238356164383,-0.2459260273972603,0.47722499999999995,0.62,35.84502777777778,53.604,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2006,3.186,9968.0,31757.0,47.5131,19.16772,536.196,6.792049315068493,15.604032876712328,11.077471232876713,12729081.233561644,2.4207287671232876,10.616802739726026,-0.9516986301369863,0.47140000000000004,0.654,35.14297222222222,54.213,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2007,2.876,9662.0,27789.0,47.5131,19.16772,586.635,7.54845205479452,16.900090410958907,12.180008219178083,13245306.882191781,2.785076712328767,12.733630136986301,-1.1778575342465754,0.44960465116279075,0.566,35.47980555555555,50.212,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2011,3.45,6458.0,22283.0,47.5131,19.16772,416.07,6.5116,15.935838356164384,11.09405205479452,13307293.997945206,2.532646575342466,11.28274794520548,-1.3927287671232877,0.44436363636363635,0.636,34.29691666666667,52.858,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2016,4.414,8260.0,36460.0,47.5131,19.16772,780.985,6.811005464480874,15.70976775956284,11.196423497267759,12798717.174180327,2.350415300546448,9.772838797814208,-0.21657650273224044,0.5080909090909091,0.654,39.743916666666664,55.687,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2018,4.883,6575.0,32107.0,47.5131,19.16772,638.105,7.769997260273972,16.79860821917808,12.212901369863014,12953248.839726027,2.5187616438356164,11.284876712328765,-0.7705287671232877,0.50465,0.658,40.01163888888889,57.282,wheat,14.444,1.442,5
winter_wheat,HU,HU110,2019,5.236,7250.0,37962.0,47.5131,19.16772,668.828,7.635356164383563,17.133180821917808,12.331945205479451,13046057.212841097,2.5494164383561646,11.308898630136985,-0.7170109589041096,0.4907045454545455,0.7,41.28172222222222,54.126,wheat,14.444,1.442,5
winter_wheat,HU,HU120,2002,2.738,54776.0,149956.0,47.41523,19.41166,660.379,7.228468493150685,16.042158904109588,11.566189041095889,12829956.543835616,2.521032876712329,10.676257534246576,-0.7117753424657535,0.4915714285714286,0.65,40.44941666666667,62.376,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2003,1.803,52132.0,93970.0,47.41523,19.41166,456.40500000000003,5.960769863013699,15.772317808219178,10.803969863013698,13736525.689041097,2.6303698630136987,11.991243835616439,-1.379945205479452,0.45519999999999994,0.614,34.252361111111114,56.598,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2004,4.512,61855.0,279082.0,47.41523,19.41166,693.983,6.532341530054644,14.9273825136612,10.591964480874317,12561199.56010929,2.348931693989071,9.696704918032788,-0.4528032786885246,0.5042558139534884,0.709,41.667722222222224,68.619,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2005,4.437,63538.0,281902.0,47.41523,19.41166,800.096,6.226290410958904,14.971468493150686,10.408813698630137,12728559.798972603,2.337372602739726,9.764665753424659,-0.14532876712328766,0.5181627906976743,0.687,43.33305555555555,66.219,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2006,4.204,54027.0,227130.0,47.41523,19.41166,555.347,6.811704109589041,15.624180821917808,11.110194520547946,12680386.449657533,2.403895890410959,10.59270684931507,-0.8823972602739726,0.4940888888888889,0.725,42.00661111111111,66.438,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2007,2.771,56357.0,156188.0,47.41523,19.41166,588.071,7.545657534246575,16.943312328767124,12.228734246575343,13254501.81369863,2.766608219178082,12.748131506849315,-1.155454794520548,0.5000909090909091,0.636,42.60969444444444,60.002,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2008,4.819,54812.0,264158.0,47.41523,19.41166,620.976,7.359002732240437,16.435647540983606,11.783382513661202,12974685.640027322,2.5086939890710385,10.876101092896175,-0.8120382513661203,0.5249090909090909,0.704,46.47558333333333,69.774,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2009,3.135,56933.0,178498.0,47.41523,19.41166,637.461,7.2631506849315075,16.266660273972605,11.748101369863013,13209202.914383562,2.613287671232877,11.57938904109589,-0.8668191780821918,0.4933863636363636,0.64,41.131277777777775,59.793,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2010,3.267,52988.0,173101.0,47.41523,19.41166,1059.804,6.658964383561644,14.74492876712329,10.564934246575342,12223201.228594521,2.2072520547945205,8.769679452054795,0.6963205479452055,0.5394146341463415,0.708,43.42897222222222,64.594,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2011,4.26,53312.0,227134.0,47.41523,19.41166,430.919,6.585717808219178,16.0502,11.216531506849316,13330031.341438357,2.5398739726027397,11.483849315068491,-1.3592739726027396,0.4826444444444445,0.693,41.18588888888889,65.486,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2012,2.83,56194.0,159054.0,47.41523,19.41166,519.297,6.9170765027322405,16.82763387978142,11.882524590163934,13568898.63387978,2.7676475409836065,13.221713114754099,-1.3488032786885245,0.4697441860465117,0.648,37.61172222222222,60.915,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2013,4.277,55681.0,238147.0,47.41523,19.41166,757.625,7.269594520547946,15.88447397260274,11.53505205479452,12624655.742808219,2.4380849315068494,10.859142465753425,-0.36240000000000006,0.5284047619047619,0.706,43.92113888888889,65.44,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2014,4.641,60062.0,278770.0,47.41523,19.41166,840.0790000000001,8.140052054794522,16.669457534246575,12.33967123287671,12331062.82790959,2.372594520547945,10.001035616438356,-0.0710082191780822,0.5543636363636364,0.679,48.516666666666666,62.116,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2015,4.917,59198.0,291081.0,47.41523,19.41166,591.97,7.606284931506849,16.671016438356165,12.044449315068494,12750047.90410959,2.5156,11.522556164383563,-0.8937643835616438,0.5281428571428571,0.703,45.27897222222222,65.376,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2016,4.769,56307.0,268532.0,47.41523,19.41166,768.107,6.947939890710383,15.86545355191257,11.367551912568308,12804816.358092897,2.38648087431694,10.110792349726777,-0.28782786885245903,0.5413863636363637,0.736,45.994166666666665,66.689,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2018,4.77,52969.0,252678.0,47.41523,19.41166,643.987,7.934534246575343,16.9724,12.385342465753423,12928164.357534247,2.5534219178082194,11.632424657534246,-0.7890739726027397,0.5276086956521739,0.697,46.34641666666667,67.922,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2019,4.787,53636.0,256771.0,47.41523,19.41166,687.693,7.778520547945205,17.30612328767123,12.49910684931507,13029526.28150685,2.578139726027397,11.597821917808218,-0.6940493150684932,0.5316222222222222,0.729,46.51336111111111,65.766,wheat,14.286,1.427,5
winter_wheat,HU,HU120,2020,4.641,42161.0,195683.0,47.41523,19.41166,722.1709999999999,7.34960655737705,16.53983606557377,11.883396174863389,12824441.092213115,2.50275956284153,10.965322404371586,-0.5296147540983607,0.5625333333333333,0.809,46.74886111111111,65.253,wheat,14.286,1.427,5
winter_wheat,HU,HU211,2002,4.284,78143.0,334792.0,47.14299,18.50674,658.2139999999999,7.37946301369863,15.951887671232878,11.58033698630137,12788428.833219178,2.4854986301369864,10.052920547945204,-0.682172602739726,0.4834090909090909,0.711,40.277027777777775,67.338,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2003,2.645,77830.0,205852.0,47.14299,18.50674,459.941,5.832594520547945,15.589071232876714,10.67017808219178,13957143.643493151,2.6226301369863014,11.427024657534245,-1.3625178082191782,0.44135,0.618,34.48177777777778,60.192,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2004,5.104,80395.0,410347.0,47.14299,18.50674,719.825,6.486366120218579,14.691819672131148,10.427068306010929,12444094.230874317,2.301049180327869,9.055926229508197,-0.3343142076502732,0.49197674418604653,0.748,39.99966666666667,71.747,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2005,5.114,76049.0,388933.0,47.14299,18.50674,783.77,6.1492,14.631260273972602,10.21873698630137,12815242.402739726,2.292876712328767,8.931232876712329,-0.14556164383561643,0.515390243902439,0.691,42.078472222222224,69.802,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2006,5.029,72996.0,367087.0,47.14299,18.50674,597.811,6.8680520547945205,15.41821095890411,10.999104109589041,12769141.399315068,2.356232876712329,9.596967123287671,-0.7183945205479452,0.48679545454545453,0.694,41.60480555555555,69.936,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2007,3.643,62467.0,227575.0,47.14299,18.50674,624.663,7.508312328767124,16.594841095890413,12.028443835616438,13275809.25410959,2.697630136986301,11.647194520547945,-0.9862246575342465,0.4964418604651163,0.658,42.518,62.381,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2008,5.55,59058.0,327784.0,47.14299,18.50674,588.087,7.356459016393442,16.344035519125683,11.755658469945354,13103632.554816939,2.525898907103825,10.488032786885245,-0.919103825136612,0.5105,0.73,45.39516666666666,72.046,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2009,4.177,71154.0,297210.0,47.14299,18.50674,649.97,7.3534054794520545,16.110876712328768,11.672101369863014,13202289.246063013,2.5877616438356164,10.908109589041096,-0.8070219178082192,0.48253488372093023,0.653,40.86277777777778,61.13,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2010,4.311,67259.0,289963.0,47.14299,18.50674,1035.822,6.7043397260273965,14.481742465753426,10.415186301369863,12251582.015238358,2.203764383561644,8.28353698630137,0.6341041095890411,0.523547619047619,0.673,43.60047222222222,66.605,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2011,4.69,64662.0,303296.0,47.14299,18.50674,434.004,6.671323287671233,15.913558904109587,11.165956164383562,13510475.391780822,2.5406109589041095,10.756312328767123,-1.351558904109589,0.46889130434782605,0.718,41.45919444444444,65.863,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2012,3.743,66521.0,248975.0,47.14299,18.50674,521.111,7.078191256830601,16.509060109289617,11.750101092896175,13716245.141051913,2.73803825136612,11.925445355191256,-1.3142377049180327,0.4603555555555556,0.663,39.03333333333333,64.095,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2013,5.119,70814.0,362502.0,47.14299,18.50674,708.0,7.320446575342467,15.6759698630137,11.416126027397262,12680277.262328766,2.4432849315068492,10.31737808219178,-0.503558904109589,0.5104761904761905,0.708,43.39666666666667,68.017,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2014,5.641,71137.0,401267.0,47.14299,18.50674,944.221,8.10668493150685,16.28679726027397,12.088901369863013,12370055.915580822,2.2831150684931507,8.895564383561643,0.3037917808219178,0.5505348837209302,0.672,49.16597222222222,65.799,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2015,5.883,68140.0,400870.0,47.14299,18.50674,601.19,7.446947945205479,16.39116712328767,11.8244,12865365.973287672,2.483441095890411,10.668323287671234,-0.8363452054794521,0.5143863636363636,0.692,45.97719444444445,68.14,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2016,6.351,62295.0,395661.0,47.14299,18.50674,765.453,7.0365573770491805,15.854311475409835,11.361450819672132,12901084.634904372,2.4223196721311475,9.847806010928961,-0.3309180327868852,0.5400232558139535,0.748,47.400166666666664,69.199,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2018,5.865,59209.0,347235.0,47.14299,18.50674,715.261,7.978049315068493,16.64591232876712,12.20710684931507,12973276.06798082,2.4855013698630137,10.510356164383563,-0.525882191780822,0.544,0.707,48.02330555555555,68.798,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2019,5.659,59987.0,339488.0,47.14299,18.50674,713.413,7.7922164383561645,16.979054794520547,12.328602739726026,13088023.76130137,2.519421917808219,10.611117808219179,-0.5648657534246576,0.5319111111111111,0.692,48.008972222222226,65.816,wheat,15.798,1.397,5
winter_wheat,HU,HU211,2020,5.643,59882.0,337910.0,47.14299,18.50674,671.53,7.370396174863388,16.43229781420765,11.825385245901641,12992309.903346995,2.5214808743169397,10.618743169398908,-0.6866994535519125,0.5529545454545454,0.698,48.10541666666667,64.476,wheat,15.798,1.397,5
winter_wheat,HU,HU212,2002,4.234,31102.0,131696.0,47.65365,18.1716,736.194,7.203131506849315,15.495638356164385,11.323786301369863,12460675.282534247,2.4549150684931504,9.805561643835617,-0.43794520547945204,0.5048837209302326,0.712,41.772416666666665,66.01,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2003,2.709,30368.0,82275.0,47.65365,18.1716,451.603,5.940715068493151,15.382706849315069,10.630443835616438,13605862.94349315,2.623695890410959,11.321049315068493,-1.3864273972602739,0.45570731707317075,0.648,35.743805555555554,62.131,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2004,4.977,28922.0,143934.0,47.65365,18.1716,695.587,6.181032786885245,14.221890710382516,10.109617486338797,12095387.422472678,2.2712677595628414,8.840893442622951,-0.3707568306010929,0.5070731707317073,0.742,40.12038888888889,69.27,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2005,4.748,29237.0,138819.0,47.65365,18.1716,849.79,5.78984109589041,14.274164383561644,9.865041095890412,12688257.37739726,2.290939726027397,8.96015616438356,0.03725205479452056,0.5483589743589743,0.699,42.567166666666665,66.393,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2006,4.528,25339.0,114740.0,47.65365,18.1716,613.172,6.615808219178082,14.99390410958904,10.67787397260274,12578955.191780822,2.341282191780822,9.473531506849316,-0.6613589041095891,0.512375,0.713,39.973194444444445,68.525,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2009,4.006,29910.0,119811.0,47.65365,18.1716,754.149,7.097920547945206,15.505830136986301,11.261071232876713,12831456.238356164,2.515967123287671,10.407517808219179,-0.4498054794520548,0.5181463414634147,0.684,42.31333333333333,64.043,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2010,3.887,28959.0,112563.0,47.65365,18.1716,1020.865,6.423660273972603,14.014010958904109,10.072117808219177,12028272.894863013,2.172783561643836,8.013695890410958,0.6241068493150685,0.5329285714285714,0.761,42.25969444444444,67.713,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2012,3.482,30375.0,105761.0,47.65365,18.1716,554.696,6.887699453551913,16.017879781420763,11.438494535519125,13334087.49726776,2.6873497267759565,11.456248633879781,-1.1717868852459017,0.48047727272727275,0.683,39.86369444444445,63.061,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2013,4.218,30199.0,127384.0,47.65365,18.1716,747.974,7.025156164383563,15.088616438356166,11.039468493150684,12426061.744520549,2.3867835616438358,9.804219178082192,-0.3375397260273973,0.5236410256410257,0.715,42.013444444444445,67.278,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2014,4.502,30926.0,139220.0,47.65365,18.1716,918.405,8.003531506849315,16.001164383561644,11.93641095890411,12218870.937671233,2.2986438356164385,8.910397260273973,0.21753424657534245,0.5575111111111112,0.695,48.571222222222225,66.237,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2015,5.511,29835.0,164417.0,47.65365,18.1716,645.552,7.20478904109589,15.988764383561644,11.576901369863014,12684778.528424658,2.4574164383561645,10.392482191780822,-0.6887808219178082,0.5267142857142857,0.704,44.46038888888889,67.452,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2016,5.41,26569.0,143741.0,47.65365,18.1716,790.734,6.801745901639344,15.411669398907105,11.057021857923496,12751495.301912569,2.38346174863388,9.492379781420764,-0.2229863387978142,0.5436744186046512,0.763,45.648472222222225,67.604,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2018,5.405,21921.0,118483.0,47.65365,18.1716,725.337,7.851356164383561,16.375857534246574,12.084049315068492,12763917.955649316,2.4948794520547946,10.573400000000001,-0.5076547945205478,0.5457674418604651,0.726,46.12891666666667,69.184,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2019,5.722,21879.0,125187.0,47.65365,18.1716,763.702,7.576298630136987,16.58349589041096,12.095613698630139,12759733.139726028,2.5026301369863013,10.420238356164385,-0.41029589041095893,0.5318695652173914,0.731,46.42808333333333,66.75,wheat,13.828,1.433,5
winter_wheat,HU,HU212,2020,5.266,19529.0,102837.0,47.65365,18.1716,726.861,7.15953825136612,16.044718579234974,11.605969945355191,12638269.084699454,2.50403825136612,10.457316939890712,-0.5180792349726776,0.5600909090909091,0.773,45.92397222222222,65.011,wheat,13.828,1.433,5
winter_wheat,HU,HU213,2002,3.125,36272.0,113340.0,47.24195,17.55423,726.408,7.304958904109589,15.444969863013698,11.365950684931507,12532519.43630137,2.4204904109589043,9.477778082191781,-0.43033150684931504,0.5180465116279069,0.718,44.60927777777778,68.909,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2003,2.275,34226.0,77860.0,47.24195,17.55423,457.393,6.126898630136986,15.32361095890411,10.729232876712329,13669267.832876712,2.6006876712328766,11.082939726027398,-1.3475561643835616,0.48409523809523813,0.669,38.39666666666667,61.65,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2004,4.166,35256.0,146865.0,47.24195,17.55423,776.711,6.246275956284154,14.02398087431694,10.064972677595629,12142074.107923497,2.2177049180327866,8.394267759562842,-0.09554371584699452,0.5287045454545455,0.726,43.821472222222226,69.878,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2005,4.091,33748.0,138060.0,47.24195,17.55423,834.206,5.832728767123287,14.00481095890411,9.788402739726028,12695486.724484932,2.2352602739726026,8.397049315068493,0.05023561643835614,0.5462619047619048,0.706,44.35733333333334,69.071,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2006,3.722,31907.0,118762.0,47.24195,17.55423,685.744,6.7740465753424655,14.80638904109589,10.687139726027397,12654062.692293152,2.304295890410959,9.004367123287672,-0.42554520547945207,0.5286279069767442,0.762,43.78841666666667,69.827,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2007,3.47,35151.0,121990.0,47.24195,17.55423,707.7139999999999,7.365490410958904,15.86048493150685,11.619413698630138,13023461.638356164,2.566931506849315,10.520591780821919,-0.6279890410958905,0.5548372093023256,0.713,48.30997222222222,69.645,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2008,4.406,29715.0,130923.0,47.24195,17.55423,624.993,7.331311475409836,15.698603825136614,11.485751366120217,12842846.00512295,2.4502677595628417,9.662989071038252,-0.7426366120218579,0.5465909090909091,0.74,47.95375,70.494,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2009,3.791,32873.0,124610.0,47.24195,17.55423,752.174,7.165109589041095,15.343443835616439,11.215071232876713,12913791.92209041,2.474109589041096,9.850613698630138,-0.41335890410958903,0.5439777777777778,0.712,45.985,67.499,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2010,3.415,30992.0,105844.0,47.24195,17.55423,1016.076,6.500616438356164,13.94236712328767,10.105249315068493,12060046.121917808,2.194671232876712,8.017271232876713,0.5890986301369863,0.5661190476190476,0.747,47.19208333333333,66.069,wheat,16.128,1.349,5
winter_wheat,HU,HU213,2011,3.6,29767.0,107162.0,47.24195,17.55423,476.676,6.636369863013699,15.30406301369863,10.893202739726027,13384555.719863014,2.496386301369863,9.998183561643836,-1.1904246575342465,0.517,0.71,44.428333333333335,65.466,wheat,16.128,1.349,5
